accessed datetime,closed datetime,year,month name,month,day,weekday number,weekday,hour,Hour (for bin use),Hour bins,website,duration,PHQ9 score,PHQ9 matches,GAD7 score,GAD7 matches,CAGE-AID score,CAGE-AID matches,SDOH score,SDOH matches,domain
2025-04-24T00:19:09.5490000,2025-04-24T00:24:09.5490000,2025,April,4,Thursday,4,Yes,0,0.19,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A1%2C1-86%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:19:10.8260000,2025-04-24T00:24:10.8260000,2025,April,4,Thursday,4,Yes,0,0.19,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A1%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:19:12.7000000,2025-04-24T00:24:12.7000000,2025,April,4,Thursday,4,Yes,0,0.19,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A133%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T00:23:45.2650000,2025-04-24T00:28:45.2650000,2025,April,4,Thursday,4,Yes,0,0.23,Before 6AM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A74%2C23,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:48:45.7790000,2025-04-24T09:48:45.7790000,2025,April,4,Thursday,4,Yes,9,9.48,Between 6AM and 12PM,https://chatgpt.com/?utm_source=google&utm_medium=paidsearch_brand&utm_campaign=DEPT_SEM_Google_Brand_Acquisition_NAMER_US_Consumer_CPA_BAU_Mix&utm_term=chat%20gpt&gad_source=1&gbraid=0AAAAA-IW-UVHxJhQ4cpp9Xj-0V-BzeVZa&gclid=CjwKCAjwn6LABhBSEiwAsNJrjgThrbIYfPF_Sxiq9mC65pqch1vSkG9cBDLi_vWOFJ4pFKWyUtF2fRoCYNAQAvD_BwE,0 days 00:00:00,0,null,0,null,0,null,0,null,chatgpt.com
2025-04-24T09:48:45.7790000,2025-04-24T09:53:45.7790000,2025,April,4,Thursday,4,Yes,9,9.48,Between 6AM and 12PM,https://chatgpt.com/?utm_source=google&utm_medium=paidsearch_brand&utm_campaign=DEPT_SEM_Google_Brand_Acquisition_NAMER_US_Consumer_CPA_BAU_Mix&utm_term=chat%20gpt&gad_source=1&gbraid=0AAAAA-IW-UVHxJhQ4cpp9Xj-0V-BzeVZa&gclid=CjwKCAjwn6LABhBSEiwAsNJrjgThrbIYfPF_Sxiq9mC65pqch1vSkG9cBDLi_vWOFJ4pFKWyUtF2fRoCYNAQAvD_BwE,0 days 00:05:00,0,null,0,null,0,null,0,null,chatgpt.com
2025-04-24T09:48:59.5400000,2025-04-24T09:53:59.5400000,2025,April,4,Thursday,4,Yes,9,9.48,Between 6AM and 12PM,https://opendataphilly.org/datasets/covid-tests-and-cases/,0 days 00:05:00,0,null,0,null,0,null,0,null,opendataphilly.org
2025-04-24T09:49:07.9800000,2025-04-24T09:49:07.9800000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/document/u/0/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab=t.0&pli=1&authuser=0,0 days 00:00:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:07.9800000,2025-04-24T09:54:07.9800000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/document/u/0/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab=t.0&pli=1&authuser=0,0 days 00:05:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:07.9800000,2025-04-24T09:54:07.9800000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab=t.0&pli=1&authuser=0,0 days 00:05:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:07.9800000,2025-04-24T09:54:07.9800000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/accounts/SetOSID?authuser=0&continue=https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab%3Dt.0%26pli%3D1%26authuser%3D0&osidt=ALWU2cuxLIYCfrasbqBlWr0FwbdHMddBxLx4VdH5qLJnyJSfMp6QPiNFpf_eOFvG_83SQFbUhN9k3GJ2DPZ6ABr-OhiNDsI1j9L_QmrAsAYcU_FnywgwM0RkgEUKZDUL9Gbv9hRumXZC-rjXMzEJ-5VuzD_7O5bviFp0abhuq6H62wXKUDYy62Ygi6YvlUjYENZYiIkFkt-Z5r9FnBbalCLFf9vUYe7BocWGESDPDX2oAHWwcspKAiZ1F0Pw4g2qUZGpeIgGdPIA3sOig26zdlOin_nooPScC_AuQhzKY5Tn8N5iEJM0NcKN4kBYreuYVuzLFddIsnPRvWYk0AyY131GpDlEKTT10yUAK77jLt4onhuSSNZvwu2E3SXf63d77YKTcaOB1mzGkIwT1bWHYOKPuBh0bP3dxJdXI6iwisU42eI0p7MEK5WT-EwkaW5UFcjoRoErGmTsempDnMB1gU2Klbrj5HjPQNZRqzroO8AVKRZP7JJRuoI&ifkv=AXH0vVsBtnEsWua9J8otggc8mTCN3gpUCjTx0gpR4KK3pmvK2NH6dQlXqKNooAiVJ1DynLL5B2zQWQ,0 days 00:05:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:07.9800000,2025-04-24T09:54:07.9800000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://accounts.google.com/ServiceLogin?service=wise&passive=1209600&osid=1&continue=https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab%3Dt.0&followup=https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab%3Dt.0&ltmpl=docs&authuser=0,0 days 00:05:00,0,null,0,null,0,null,0,null,accounts.google.com
2025-04-24T09:49:07.9800000,2025-04-24T09:54:07.9800000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab=t.0,0 days 00:05:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:16.2420000,2025-04-24T09:49:16.2420000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?pli=1&tab=t.0,0 days 00:00:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:16.2420000,2025-04-24T09:54:16.2420000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?pli=1&tab=t.0,0 days 00:05:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:29.2030000,2025-04-24T09:54:29.2030000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://docs.google.com/document/d/1W_DhJ57-YnQEvo2mjGpr0d3ytRVBneehzYLmZYQwjkk/edit?tab=t.0,0 days 00:05:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:49:33.5560000,2025-04-24T09:54:33.5560000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://templeu.instructure.com/courses/151176/assignments/2767299,0 days 00:05:00,0,null,0,null,0,null,0,null,templeu.instructure.com
2025-04-24T09:49:33.5560000,2025-04-24T09:54:33.5560000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://fim.temple.edu/idp/profile/SAML2/Redirect/SSO?SAMLRequest=fVJbT8IwFH73Vyx937qNodIACUKMJCgLQx98MaU9gyZdO3vx8u%2FthkZ8kNfT811Px5Y2siUz7w5qA68erIs%2BGqks6R8myBtFNLXCEkUbsMQxUs3uVyRPUtIa7TTTEp1AziOotWCc0ApFy8UEvVAorgpWDGIochYXGQziHRsN41HNr4EPsizjFEVPYGzATFCgCEBrPSyVdVS5MErzYZwWcV5s0xEpRiS9fEbRIuQQiroedXCutQTjWjSJg6aVkAD3WPAWhwS1kIA7gzneABcGmMNVtUbR7MfrXCvrGzAVmDfB4HGz%2BuU88vlEBD%2FGM%2BcNJEw3WOq9ULgrBEXld003QnGh9ucb2h2XLLnbbsu4XFdbNB13PKTPbaad8hnhbjUf41PE%2BHjjh6C1XJRaCvYZ3WrTUPe%2FlSzJ%2Bongcd2vEq9sC0zUAnjoRkr9PjdAHUxQ0AeEp0fRv39pevEF,0 days 00:05:00,0,null,0,null,0,null,0,null,fim.temple.edu
2025-04-24T09:49:33.5560000,2025-04-24T09:54:33.5560000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://templeu.instructure.com/courses/151176/assignments/2767299,0 days 00:05:00,0,null,0,null,0,null,0,null,templeu.instructure.com
2025-04-24T09:49:35.2730000,2025-04-24T09:54:35.2730000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://templeu.instructure.com/courses/151176/assignments/2767302,0 days 00:05:00,0,null,0,null,0,null,0,null,templeu.instructure.com
2025-04-24T09:49:35.2730000,2025-04-24T09:54:35.2730000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://fim.temple.edu/idp/profile/SAML2/Redirect/SSO?SAMLRequest=fVJbT8IwFH73Vyx93zrqiK4BEoQYSVAIQx98MV13Bk26dvbi5d%2FbbRrxQV5Pz3c9nVjWyJbOvTuqHbx6sC76aKSytH%2BYIm8U1cwKSxVrwFLHaTG%2FX1OSpLQ12mmuJTqBnEcwa8E4oRWKVsspeskrqPPrcRqTMk%2FjDMoyZiWBmKW8zkY5ubwalSh6AmMDZooCRQBa62GlrGPKhVFKxnGaxSTbpznNckrGzyhahhxCMdejjs61lmJciyZx0LQSEqg8FlWLQ4JaSMCdQYJ3UAkD3OGi2KBo%2FuN1oZX1DZgCzJvg8Lhb%2F3IOfD4RwY%2Fx3HkDCdcNlvogFO4KQdH2u6YboSqhDucbKoclS%2B%2F2%2B2283RR7NJt0PLTPbWad8hnhbpVM8CliMtz4IWitllstBf%2BMbrVpmPvfyigZ9RNRxXW%2FSr2yLXBRC6hCN1Lq94UB5mCKgj4gPBtE%2F%2F6l2cUX,0 days 00:05:00,0,null,0,null,0,null,0,null,fim.temple.edu
2025-04-24T09:49:35.2730000,2025-04-24T09:54:35.2730000,2025,April,4,Thursday,4,Yes,9,9.49,Between 6AM and 12PM,https://templeu.instructure.com/courses/151176/assignments/2767302,0 days 00:05:00,0,null,0,null,0,null,0,null,templeu.instructure.com
2025-04-24T09:50:12.6390000,2025-04-24T09:55:12.6390000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL6%20Linegraphs%2Findex.html,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:50:14.1880000,2025-04-24T09:55:14.1880000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL6%20Linegraphs%2Findex.html%3A94%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:50:23.0150000,2025-04-24T09:55:23.0150000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL6%20Linegraphs%2Findex.html%3A68%2C24,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:50:34.7350000,2025-04-24T09:55:34.7350000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL6%20Linegraphs%2Findex.html%3A89%2C8,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:50:39.8050000,2025-04-24T09:55:39.8050000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL6%20Linegraphs%2Findex.html%3A33%2C24,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:50:43.6950000,2025-04-24T09:55:43.6950000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL6%20Linegraphs%2Findex.html%3A30%2C28,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:50:46.1700000,2025-04-24T09:55:46.1700000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL6%20Linegraphs%2Findex.html%3A33%2C65,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:50:59.4270000,2025-04-24T09:55:59.4270000,2025,April,4,Thursday,4,Yes,9,9.5,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A14%2C29,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:51:21.1580000,2025-04-24T09:56:21.1580000,2025,April,4,Thursday,4,Yes,9,9.51,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A90%2C32,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:52:06.6120000,2025-04-24T09:57:06.6120000,2025,April,4,Thursday,4,Yes,9,9.52,Between 6AM and 12PM,https://www.google.com/url?q=https://www.bloomberg.com/graphics/2014-hottest-year-on-record/&sa=D&source=docs&ust=1745491767964574&usg=AOvVaw0Rsr8MCKvrwWb0Y9UUfJEa,0 days 00:05:00,0,null,0,null,0,null,0,null,google.com
2025-04-24T09:53:38.3090000,2025-04-24T09:58:38.3090000,2025,April,4,Thursday,4,Yes,9,9.53,Between 6AM and 12PM,https://accounts.google.com/ServiceLogin?service=wise&passive=1209600&osid=1&continue=https://docs.google.com/document/u/0/d/1FnPqGDSvSvK70tMP481ibS7BD_YQoR5VoCvRP8PORmM/edit?usp%3Dshare_link%26pli%3D1%26authuser%3D0&followup=https://docs.google.com/document/u/0/d/1FnPqGDSvSvK70tMP481ibS7BD_YQoR5VoCvRP8PORmM/edit?usp%3Dshare_link%26pli%3D1%26authuser%3D0&ltmpl=docs&authuser=0,0 days 00:05:00,0,null,0,null,0,null,0,null,accounts.google.com
2025-04-24T09:53:38.3090000,2025-04-24T09:58:38.3090000,2025,April,4,Thursday,4,Yes,9,9.53,Between 6AM and 12PM,https://docs.google.com/accounts/SetOSID?authuser=0&continue=https://docs.google.com/document/u/0/d/1FnPqGDSvSvK70tMP481ibS7BD_YQoR5VoCvRP8PORmM/edit?usp%3Dshare_link%26pli%3D1%26authuser%3D0&osidt=ALWU2ctMLJQ5V5PBx34bPfvs3VMOUxWxXqXfCjOwypLc3caz3U9F2ABNbuBdvnvzGSDPZ1phy1OjF8jJnokmbZkZceKOn1b5vSNHQk8ivHXbLgnkyyne7tCVp8TOIv0tnrHDRzV2jMcwbkxYWjMijZ3b4xZvUs8mte0x2JO1pHgz89bkrn8SwIliFsBWtdQG6h1EbW2m9EuUULJYP6mZmuPSWt8HeWWlZFKld8BovSGvyu05Pwdm_HnFf98Ice9S7qT6wkSSwgLQxd218y7GiQbLcxjjJdjXa4yMc3lbMEDePXlJIEeZ5tpqINbPQV-9vFWQzDKT6SwdEDfTuIYS9v4iNMAc-by54chyL7VAXQDxxn_5F8ED0Oe8Ch-yxOiYRHFOfuMuuvsgLTK8cx7LEU2k8wJzc1QFHBFe2SGu-X9_5vfaJQ2II3ictpWNjmBvywkV3MZuaH22rLub0OJVU49OzosoD0uhz7EH5V3TdRySsHTUMKarY0I&ifkv=AXH0vVvEq7s1IuTOJGAFDcW1cwQVAlMwXwbecHkCrMQSEyK467OI4e-I5GVVdf-cn3c93QD0gxEV0Q,0 days 00:05:00,0,null,0,null,0,null,0,null,docs.google.com
2025-04-24T09:53:50.7370000,2025-04-24T09:58:50.7370000,2025,April,4,Thursday,4,Yes,9,9.53,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A91%2C38,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:53:53.7280000,2025-04-24T09:58:53.7280000,2025,April,4,Thursday,4,Yes,9,9.53,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A113%2C43,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:54:16.2960000,2025-04-24T09:59:16.2960000,2025,April,4,Thursday,4,Yes,9,9.54,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A62%2C32,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:54:17.7030000,2025-04-24T09:59:17.7030000,2025,April,4,Thursday,4,Yes,9,9.54,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A1%2C1-137%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:54:29.7770000,2025-04-24T09:59:29.7770000,2025,April,4,Thursday,4,Yes,9,9.54,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL9%20Scrollytelling%2Findex.html,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:54:33.4810000,2025-04-24T09:59:33.4810000,2025,April,4,Thursday,4,Yes,9,9.54,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2FL9%20Scrollytelling%2Findex.html%3A137%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:54:34.3800000,2025-04-24T09:59:34.3800000,2025,April,4,Thursday,4,Yes,9,9.54,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:54:36.6930000,2025-04-24T09:59:36.6930000,2025,April,4,Thursday,4,Yes,9,9.54,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A59%2C26,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:54:57.0580000,2025-04-24T09:59:57.0580000,2025,April,4,Thursday,4,Yes,9,9.54,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A60%2C23,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:55:08.8020000,2025-04-24T10:00:08.8020000,2025,April,4,Thursday,4,Yes,9,9.55,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A36%2C34,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:55:14.7260000,2025-04-24T10:00:14.7260000,2025,April,4,Thursday,4,Yes,9,9.55,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A38%2C51,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:55:18.6450000,2025-04-24T10:00:18.6450000,2025,April,4,Thursday,4,Yes,9,9.55,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A42%2C29,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:55:19.7320000,2025-04-24T10:00:19.7320000,2025,April,4,Thursday,4,Yes,9,9.55,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A44%2C34,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:55:20.7650000,2025-04-24T10:00:20.7650000,2025,April,4,Thursday,4,Yes,9,9.55,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A45%2C26,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:55:29.7340000,2025-04-24T10:00:29.7340000,2025,April,4,Thursday,4,Yes,9,9.55,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A46%2C64,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:07.1340000,2025-04-24T10:01:07.1340000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A57%2C34,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:08.1830000,2025-04-24T10:01:08.1830000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A65%2C1,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:12.2090000,2025-04-24T10:01:12.2090000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A84%2C27,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:14.2970000,2025-04-24T10:01:14.2970000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A83%2C7,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:17.4440000,2025-04-24T10:01:17.4440000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A83%2C11,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:20.4500000,2025-04-24T10:01:20.4500000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A83%2C19,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:24.0670000,2025-04-24T10:01:24.0670000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A84%2C25,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:27.0660000,2025-04-24T10:01:27.0660000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A84%2C26,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:28.7900000,2025-04-24T10:01:28.7900000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A85%2C20,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:32.2210000,2025-04-24T10:01:32.2210000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A67%2C61,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:35.8830000,2025-04-24T10:01:35.8830000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A67%2C60,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T09:56:39.6890000,2025-04-24T10:01:39.6890000,2025,April,4,Thursday,4,Yes,9,9.56,Between 6AM and 12PM,https://codesandbox.io/p/sandbox/intro-to-visualization-l4-d3-enter-exit-update-jhg2z2?file=%2Findex.html%3A67%2C21,0 days 00:05:00,0,null,0,null,0,null,0,null,codesandbox.io
2025-04-24T11:16:35.4970000,2025-04-24T11:16:35.4970000,2025,April,4,Thursday,4,Yes,11,11.16,Between 6AM and 12PM,http://tscarewapprd01:8080/careware/rs/index.htm,0 days 00:00:00,0,null,0,null,0,null,0,null,tscarewapprd01:8080
2025-04-24T11:16:35.4970000,2025-04-24T11:21:35.4970000,2025,April,4,Thursday,4,Yes,11,11.16,Between 6AM and 12PM,http://tscarewapprd01:8080/careware/rs/index.htm,0 days 00:05:00,0,null,0,null,0,null,0,null,tscarewapprd01:8080
2025-04-24T16:48:34.8990000,2025-04-24T16:48:34.8990000,2025,April,4,Thursday,4,Yes,16,16.48,Between 12PM and 6PM,https://templeu.instructure.com/courses/153826/pages/module-9-home?module_item_id=7400162,0 days 00:00:00,0,null,0,null,0,null,0,null,templeu.instructure.com
2025-04-24T16:48:34.8990000,2025-04-24T16:53:34.8990000,2025,April,4,Thursday,4,Yes,16,16.48,Between 12PM and 6PM,https://templeu.instructure.com/courses/153826/pages/module-9-home?module_item_id=7400162,0 days 00:05:00,0,null,0,null,0,null,0,null,templeu.instructure.com
2025-04-24T16:48:34.8990000,2025-04-24T16:53:34.8990000,2025,April,4,Thursday,4,Yes,16,16.48,Between 12PM and 6PM,https://templeu.instructure.com/courses/153826/modules/items/7400162,0 days 00:05:00,0,null,0,null,0,null,0,null,templeu.instructure.com
